date,day_of_week,weather,water_temp_raw,water_temp_avg,wave_height_raw,wave_height_m,next_day_status,spot,angler,species_raw,species,count,size_min_cm,size_max_cm,tackle,bait,detail_url
2025-12-30,木,晴れ,17.3度,17.3,1.5m,1.5,明日も出船します☆,白崎,3df8279e,グレ7匹30cm〜37cm,グレ,7.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8830%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-30,木,晴れ,17.3度,17.3,1.5m,1.5,明日も出船します☆,ハシゴ島,2d6c1fd6,グレ11匹30cm〜36cm,グレ,11.0,30.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8830%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-30,木,晴れ,17.3度,17.3,1.5m,1.5,明日も出船します☆,武八,2dd755e8,グレ3匹33cm〜35cm,グレ,3.0,33.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8830%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-30,木,晴れ,17.3度,17.3,1.5m,1.5,明日も出船します☆,灘の赤島,df7b785e,イガミ13匹28cm〜38cm,イガミ,13.0,28.0,38.0,ウキ釣り,海藻,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8830%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-30,木,晴れ,17.3度,17.3,1.5m,1.5,明日も出船します☆,チョナのチョボ,b14dd83d,イガミ18匹34cm〜40cm,イガミ,18.0,34.0,40.0,ウキ釣り,海藻,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8830%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-29,水,晴れ,18.2度,18.2,1.5m,1.5,明日も出船します☆,シオフキ,d2246ff4,グレ5匹32cm〜36cm,グレ,5.0,32.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8829%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-29,水,晴れ,18.2度,18.2,1.5m,1.5,明日も出船します☆,八丈,7e7a52f6,グレ5匹30cm〜34cm,グレ,5.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8829%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-29,水,晴れ,18.2度,18.2,1.5m,1.5,明日も出船します☆,赤島の三角,5feb3a23,グレ5匹33cm〜36cm,グレ,5.0,33.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8829%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,白崎,9b7fce8a,グレ14匹30cm〜37cm,グレ,14.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,白崎,bc3459f0,グレ8匹28cm〜35cm,グレ,8.0,28.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,地のカンゴメ,097b7d40,グレ2匹33cm〜34cm,グレ,2.0,33.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,コレバイ,75126345,グレ5匹30cm〜35cm,グレ,5.0,30.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,ハシゴ島,800ec890,グレ8匹31cm〜34cm,グレ,8.0,31.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,ウノクソ(先),3c0b0112,グレ2匹28cm〜33cm,グレ,2.0,28.0,33.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,ウノクソ(中),47936d30,グレ9匹30cm〜38cm,グレ,9.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,チョナ,27673957,グレ7匹30cm〜37cm,グレ,7.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,サバの壁,bd454f5b,グレ7匹30cm〜36cm,グレ,7.0,30.0,36.0,フカセ,ボイル,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,サバの先,75025170,グレ5匹32cm〜36cm,グレ,5.0,32.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-28,火,晴れ,17.7度,17.7,1.5m,1.5,明日も出船します☆,武八,3df8279e,グレ11匹30cm〜37cm,グレ,11.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8828%e6%97%a5%e7%81%ab%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-27,月,晴れ,18.2度,18.2,1.5m,1.5,明日も出船します☆,沖のカンゴメ,438deac4,グレ3匹30cm〜34cm,グレ,3.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8827%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-25,土,曇りのち雨,19.2度,19.2,1.5m,1.5,明日も出船します☆,沖の赤島,3df8279e,グレ14匹30cm〜38cm,グレ,14.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8825%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-25,土,曇りのち雨,19.2度,19.2,1.5m,1.5,明日も出船します☆,双子の親,6b2f2d35,グレ3匹32cm〜35cm,グレ,3.0,32.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8825%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-25,土,曇りのち雨,19.2度,19.2,1.5m,1.5,明日も出船します☆,双子の親,00540a26,グレ5匹30cm〜39cm,グレ,5.0,30.0,39.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8825%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-25,土,曇りのち雨,19.2度,19.2,1.5m,1.5,明日も出船します☆,ジンヨモの壁,794ccb8a,グレ3匹30cm〜38cm,グレ,3.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8825%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-25,土,曇りのち雨,19.2度,19.2,1.5m,1.5,明日も出船します☆,カナトコ,2dd755e8,グレ5匹30cm〜37cm,グレ,5.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8825%e6%97%a5%e5%9c%9f%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,白崎,01eaac63,グレ21匹30cm〜38cm,グレ,21.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,武八,3df8279e,グレ5匹30cm〜36cm,グレ,5.0,30.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,サバの壁,e3fc68c0,グレ10匹28cm〜34cm,グレ,10.0,28.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,チョナ,f9260904,グレ5匹32cm〜36cm,グレ,5.0,32.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,ウノクソ(中),95f5361b,グレ5匹35cm〜38cm,グレ,5.0,35.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,ウノクソ(先),097b7d40,グレ2匹30cm〜32cm,グレ,2.0,30.0,32.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,ジンヨモの壁,07fbf9db,グレ3匹30cm〜36cm,グレ,3.0,30.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,ハシゴ島,f0426dda,グレ7匹31cm〜36cm,グレ,7.0,31.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,五平島,245442c6,グレ6匹30cm〜35cm,グレ,6.0,30.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,地のカンゴメ,59ade053,グレ7匹30cm〜36cm,グレ,7.0,30.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,メンドリの鼻,cd268634,イガミ14匹28cm〜40cm,イガミ,14.0,28.0,40.0,ウキ釣り,海藻,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-26,日,晴れ,18.8度,18.8,1.5m,1.5,明日も出船します☆,トンビヤス,880f8085,イガミ16匹27cm〜42cm,イガミ,16.0,27.0,42.0,ウキ釣り,海藻,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8826%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-24,金,曇りのち雨,19.8度,19.8,1.5m,1.5,明日も出船しますが沖磯は朝決めます。,武八,17fc1fd3,グレ5匹30cm〜35cm,グレ,5.0,30.0,35.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8824%e6%97%a5%e9%87%91%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-23,木,晴れ,19.8度,19.8,1.5m,1.5,明日も出船します☆,シオフキ,c18c3eb7,グレ4匹30cm〜34cm,グレ,4.0,30.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8823%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-23,木,晴れ,19.8度,19.8,1.5m,1.5,明日も出船します☆,カナトコ,3e5bcb06,グレ4匹30cm〜32cm,グレ,4.0,30.0,32.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8823%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-23,木,晴れ,19.8度,19.8,1.5m,1.5,明日も出船します☆,赤島の三角,e5ed1525,グレ2匹30cm〜31cm,グレ,2.0,30.0,31.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8823%e6%97%a5%e6%9c%a8%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-22,水,晴れ,19.8度,19.8,1.5m,1.5,明日も出船します☆,コレバイ,e5ed1525,グレ3匹30cm〜32cm,グレ,3.0,30.0,32.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8822%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-22,水,晴れ,19.8度,19.8,1.5m,1.5,明日も出船します☆,ハシゴ島,fd56b017,グレ5匹28cm〜34cm,グレ,5.0,28.0,34.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8822%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-22,水,晴れ,19.8度,19.8,1.5m,1.5,明日も出船します☆,白崎,30fd2ac7,グレ5匹27cm〜33cm,グレ,5.0,27.0,33.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8822%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-22,水,晴れ,19.8度,19.8,1.5m,1.5,明日も出船します☆,ウノクソ,800ec890,グレ4匹33cm〜37cm,グレ,4.0,33.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8822%e6%97%a5%e6%b0%b4%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-20,月,晴れ,19.7度,19.7,1.5m,1.5,明日も出船します☆,アシカ,098b5d7c,グレ12匹30cm〜41cm,グレ,12.0,30.0,41.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8820%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-20,月,晴れ,19.7度,19.7,1.5m,1.5,明日も出船します☆,サバの壁,418c1398,グレ5匹30cm〜37cm,グレ,5.0,30.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8820%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-20,月,晴れ,19.7度,19.7,1.5m,1.5,明日も出船します☆,白崎,9da7e7f9,グレ3匹32cm〜37cm,グレ,3.0,32.0,37.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8820%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-20,月,晴れ,19.7度,19.7,1.5m,1.5,明日も出船します☆,地のカンゴメ,4069b9eb,グレ6匹30cm〜36cm,グレ,6.0,30.0,36.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8820%e6%97%a5%e6%9c%88%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-19,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,沖のカンゴメ,3df8279e,グレ6匹30cm〜38cm,グレ,6.0,30.0,38.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8819%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
2025-12-19,日,晴れ,20度,20.0,1.5m,1.5,明日も出船します☆,ジンヨモの壁,5feb3a23,グレ2匹30cm〜33cm,グレ,2.0,30.0,33.0,フカセ,オキアミ,https://www.taniguchitosen.com/archives/ub1ruabwlwjavtrmzdbu/12%e6%9c%8819%e6%97%a5%e6%97%a5%e7%a3%af%e9%87%a3%e3%82%8a%e5%87%ba%e8%88%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%e2%98%86?easys_page_id=9&easys_block_id=nsazd3axzm5hro8srr8n
